game_id,competition_id,season,round,date,aggregate,competition_type
3096457,DFB,2018,Second Round,30/10/18,0:02,domestic_cup
3097964,CL,2018,Group E,19/09/18,0:02,international_cup
3100105,RU1,2018,7. Matchday,14/09/18,1:01,domestic_league
3104592,GR1,2018,5. Matchday,29/09/18,1:00,domestic_league
3104593,GR1,2018,5. Matchday,29/09/18,2:01,domestic_league
3104600,GR1,2018,6. Matchday,06/10/18,1:00,domestic_league
3108465,GRP,2018,Group 5,27/09/18,1:00,domestic_cup
3108489,GRP,2018,Group 7,30/10/18,3:00,domestic_cup
3108864,GRP,2018,Group 7,19/12/18,1:00,domestic_cup
3113746,GR1,2018,7. Matchday,20/10/18,0:02,domestic_league
3117079,BE1,2018,17. Matchday,02/12/18,0:01,domestic_league
3118265,RUP,2018,Round of 16,01/11/18,3:01,domestic_cup
3121658,RUP,2018,Quarter-Finals 1st leg,05/12/18,1:01,domestic_cup
3127378,GR1,2018,13. Matchday,08/12/18,2:00,domestic_league
3127450,SFA,2018,Fourth Round,19/01/19,2:00,domestic_cup
3135869,EL,2018,intermediate stage 2nd leg,21/02/19,1:00,international_cup
3135870,EL,2018,intermediate stage 2nd leg,21/02/19,1:03,international_cup
3136602,FAC,2018,Third Round,05/01/19,1:00,domestic_cup
3141099,NL1,2018,21. Matchday,09/02/19,4:00,domestic_league
3141103,NL1,2018,22. Matchday,17/02/19,1:00,domestic_league
3141119,NL1,2018,23. Matchday,23/02/19,0:03,domestic_league
3141125,NL1,2018,24. Matchday,01/03/19,1:01,domestic_league
3141132,NL1,2018,26. Matchday,16/03/19,2:03,domestic_league
3141157,NL1,2018,28. Matchday,02/04/19,1:00,domestic_league
3141182,NL1,2018,31. Matchday,20/04/19,0:01,domestic_league
3141185,NL1,2018,31. Matchday,21/04/19,1:01,domestic_league
3141194,NL1,2018,32. Matchday,23/04/19,4:02,domestic_league
3141196,NL1,2018,32. Matchday,29/04/19,3:02,domestic_league
3141199,NL1,2018,32. Matchday,23/04/19,2:02,domestic_league
3141204,NL1,2018,34. Matchday,15/05/19,4:02,domestic_league
3142743,GR1,2018,16. Matchday,13/01/19,2:02,domestic_league
3146236,GR1,2018,17. Matchday,20/01/19,0:00,domestic_league
3146243,GR1,2018,18. Matchday,27/01/19,1:00,domestic_league
3146246,GR1,2018,18. Matchday,27/01/19,1:01,domestic_league
3146485,GRP,2018,last 16 2nd leg,23/01/19,3:01,domestic_cup
3147866,FAC,2018,Fourth Round,26/01/19,0:02,domestic_cup
3148604,GR1,2018,19. Matchday,03/02/19,0:00,domestic_league
3151144,GR1,2018,20. Matchday,10/02/19,1:00,domestic_league
3156272,FAC,2018,Fifth Round,17/02/19,4:01,domestic_cup
3157324,SFA,2018,Round of 16,09/02/19,0:00,domestic_cup
3159143,GR1,2018,24. Matchday,10/03/19,0:00,domestic_league
3159799,GR1,2018,25. Matchday,16/03/19,0:00,domestic_league
3159812,GR1,2018,26. Matchday,30/03/19,2:01,domestic_league
3159946,GR1,2018,28. Matchday,14/04/19,1:03,domestic_league
3160734,EL,2018,last 16 2nd leg,14/03/19,1:01,international_cup
3167770,EL,2018,Quarter-Finals 2nd leg,18/04/19,0:01,international_cup
3174348,DKP,2018,Final,17/05/19,5:04,domestic_cup
3174990,RU1,2018,26. Matchday,28/04/19,2:01,domestic_league
3180400,RU1,2018,27. Matchday,03/05/19,2:00,domestic_league
3194960,RU1,2019,2. Matchday,20/07/19,2:03,domestic_league
3195016,FR1,2019,1. Matchday,09/08/19,0:03,domestic_league
3195018,FR1,2019,1. Matchday,10/08/19,1:02,domestic_league
3195263,FR1,2019,2. Matchday,18/08/19,2:01,domestic_league
3199378,FR1,2019,3. Matchday,24/08/19,1:02,domestic_league
3199382,FR1,2019,3. Matchday,28/08/19,1:02,domestic_league
3199405,FR1,2019,5. Matchday,13/09/19,2:02,domestic_league
3199407,FR1,2019,6. Matchday,21/09/19,0:00,domestic_league
3199455,FR1,2019,10. Matchday,19/10/19,0:00,domestic_league
3199492,FR1,2019,14. Matchday,23/11/19,1:01,domestic_league
3199498,FR1,2019,15. Matchday,30/11/19,1:01,domestic_league
3199509,FR1,2019,16. Matchday,03/12/19,6:00,domestic_league
3199522,FR1,2019,17. Matchday,08/12/19,3:01,domestic_league
3199523,FR1,2019,17. Matchday,08/12/19,1:00,domestic_league
3199543,FR1,2019,19. Matchday,21/12/19,1:01,domestic_league
3199587,FR1,2019,23. Matchday,04/02/20,1:00,domestic_league
3199597,FR1,2019,24. Matchday,08/02/20,1:03,domestic_league
3199644,FR1,2019,28. Matchday,07/03/20,2:00,domestic_league
3201250,SC1,2019,2. Matchday,11/08/19,6:01,domestic_league
3201253,SC1,2019,3. Matchday,25/08/19,3:01,domestic_league
3201264,SC1,2019,4. Matchday,31/08/19,0:01,domestic_league
3201272,SC1,2019,6. Matchday,22/09/19,1:02,domestic_league
3201283,SC1,2019,8. Matchday,05/10/19,1:01,domestic_league
3201285,SC1,2019,8. Matchday,06/10/19,2:00,domestic_league
3201312,SC1,2019,12. Matchday,26/11/19,1:02,domestic_league
3201315,SC1,2019,13. Matchday,09/11/19,2:02,domestic_league
3201316,SC1,2019,13. Matchday,10/11/19,0:02,domestic_league
3201716,SC1,2019,18. Matchday,14/12/19,1:00,domestic_league
3201734,SC1,2019,21. Matchday,29/12/19,1:02,domestic_league
3201735,SC1,2019,21. Matchday,29/12/19,1:01,domestic_league
3201781,SC1,2019,28. Matchday,11/03/20,1:00,domestic_league
3201787,SC1,2019,29. Matchday,04/03/20,0:00,domestic_league
3203430,L1,2019,1. Matchday,17/08/19,1:03,domestic_league
3203442,L1,2019,2. Matchday,25/08/19,2:01,domestic_league
3203458,L1,2019,3. Matchday,31/08/19,3:00,domestic_league
3203504,L1,2019,8. Matchday,19/10/19,2:00,domestic_league
3203518,L1,2019,10. Matchday,02/11/19,2:02,domestic_league
3203548,L1,2019,13. Matchday,30/11/19,1:01,domestic_league
3203562,L1,2019,15. Matchday,14/12/19,0:03,domestic_league
3203591,L1,2019,18. Matchday,17/01/20,2:00,domestic_league
3203596,L1,2019,19. Matchday,24/01/20,5:01,domestic_league
3203608,L1,2019,20. Matchday,31/01/20,0:00,domestic_league
3203610,L1,2019,20. Matchday,01/02/20,2:01,domestic_league
3203620,L1,2019,21. Matchday,08/02/20,1:00,domestic_league
3203644,L1,2019,24. Matchday,28/02/20,3:03,domestic_league
3203658,L1,2019,26. Matchday,16/05/20,4:00,domestic_league
3203673,L1,2019,27. Matchday,24/05/20,0:03,domestic_league
3203677,L1,2019,28. Matchday,27/05/20,2:02,domestic_league
3203685,L1,2019,29. Matchday,30/05/20,5:00,domestic_league
3203692,L1,2019,29. Matchday,01/06/20,2:04,domestic_league
3203704,L1,2019,31. Matchday,13/06/20,2:02,domestic_league
3203707,L1,2019,31. Matchday,13/06/20,1:04,domestic_league
3208662,ES1,2019,4. Matchday,15/09/19,0:02,domestic_league
3208708,ES1,2019,8. Matchday,05/10/19,2:01,domestic_league
3208711,ES1,2019,8. Matchday,05/10/19,2:01,domestic_league
3208726,ES1,2019,10. Matchday,27/10/19,1:00,domestic_league
3208755,ES1,2019,12. Matchday,03/11/19,1:02,domestic_league
3208773,ES1,2019,14. Matchday,24/11/19,0:02,domestic_league
3208774,ES1,2019,14. Matchday,24/11/19,1:01,domestic_league
3208802,ES1,2019,17. Matchday,13/12/19,1:01,domestic_league
3208808,ES1,2019,17. Matchday,14/12/19,1:02,domestic_league
3208835,ES1,2019,20. Matchday,18/01/20,2:00,domestic_league
3208843,ES1,2019,21. Matchday,26/01/20,0:00,domestic_league
3209359,GR1,2019,3. Matchday,15/09/19,4:00,domestic_league
3209364,GR1,2019,4. Matchday,22/09/19,3:00,domestic_league
3209368,GR1,2019,4. Matchday,22/09/19,1:01,domestic_league
3209794,ES1,2019,22. Matchday,02/02/20,1:01,domestic_league
3209797,ES1,2019,22. Matchday,01/02/20,0:01,domestic_league
3209963,ES1,2019,24. Matchday,15/02/20,1:00,domestic_league
3209969,ES1,2019,25. Matchday,23/02/20,3:01,domestic_league
3209970,ES1,2019,25. Matchday,22/02/20,5:00,domestic_league
3210003,ES1,2019,27. Matchday,08/03/20,1:01,domestic_league
3210039,ES1,2019,29. Matchday,16/06/20,0:00,domestic_league
3210058,ES1,2019,30. Matchday,20/06/20,1:01,domestic_league
3210083,ES1,2019,32. Matchday,27/06/20,3:01,domestic_league
3210090,ES1,2019,32. Matchday,27/06/20,2:01,domestic_league
3210114,ES1,2019,35. Matchday,08/07/20,1:00,domestic_league
3210115,ES1,2019,35. Matchday,08/07/20,3:00,domestic_league
3210129,ES1,2019,36. Matchday,11/07/20,2:01,domestic_league
3210132,ES1,2019,36. Matchday,11/07/20,0:01,domestic_league
3210133,ES1,2019,37. Matchday,16/07/20,0:02,domestic_league
3210327,DK1,2019,8. Matchday,01/09/19,2:00,domestic_league
3210343,DK1,2019,10. Matchday,22/09/19,3:01,domestic_league
3210344,DK1,2019,10. Matchday,22/09/19,2:03,domestic_league
3210367,DK1,2019,14. Matchday,27/10/19,5:02,domestic_league
3210374,DK1,2019,15. Matchday,03/11/19,0:01,domestic_league
3210401,DK1,2019,19. Matchday,08/12/19,2:01,domestic_league
3210453,DK1,2019,26. Matchday,07/06/20,3:01,domestic_league
3210464,GR1,2019,9. Matchday,03/11/19,3:02,domestic_league
3211338,PO1,2019,2. Matchday,18/08/19,0:01,domestic_league
3211490,PO1,2019,13. Matchday,07/12/19,2:03,domestic_league
3211495,PO1,2019,13. Matchday,09/12/19,1:00,domestic_league
3211496,PO1,2019,13. Matchday,06/12/19,1:04,domestic_league
3211800,PO1,2019,18. Matchday,26/01/20,0:01,domestic_league
3211802,PO1,2019,18. Matchday,27/01/20,1:02,domestic_league
3211848,PO1,2019,23. Matchday,29/02/20,0:01,domestic_league
3212672,PO1,2019,32. Matchday,13/07/20,1:02,domestic_league
3212680,PO1,2019,33. Matchday,19/07/20,1:00,domestic_league
3216039,NL1,2019,2. Matchday,10/08/19,1:03,domestic_league
3216040,NL1,2019,2. Matchday,10/08/19,5:00,domestic_league
3216081,NL1,2019,6. Matchday,15/09/19,4:01,domestic_league
3216143,NL1,2019,13. Matchday,10/11/19,3:00,domestic_league
3216169,NL1,2019,16. Matchday,08/12/19,0:00,domestic_league
3216201,NL1,2019,20. Matchday,25/01/20,1:02,domestic_league
3216218,NL1,2019,22. Matchday,07/02/20,2:00,domestic_league
3216233,NL1,2019,23. Matchday,16/02/20,1:02,domestic_league
3216249,NL1,2019,25. Matchday,29/02/20,2:03,domestic_league
3219087,GB1,2019,3. Matchday,25/08/19,1:03,domestic_league
3219094,GB1,2019,2. Matchday,19/08/19,1:01,domestic_league
3219097,GB1,2019,38. Matchday,26/07/20,3:02,domestic_league
3219128,GB1,2019,29. Matchday,07/03/20,2:01,domestic_league
3219216,GB1,2019,27. Matchday,22/02/20,0:01,domestic_league
3219225,GB1,2019,26. Matchday,16/02/20,4:00,domestic_league
3219257,GB1,2019,23. Matchday,18/01/20,1:00,domestic_league
3219258,GB1,2019,22. Matchday,11/01/20,1:01,domestic_league
3219297,GB1,2019,18. Matchday,21/12/19,1:00,domestic_league
3219311,GB1,2019,16. Matchday,09/12/19,1:03,domestic_league
3219324,GB1,2019,16. Matchday,08/12/19,2:01,domestic_league
3219326,GB1,2019,16. Matchday,07/12/19,3:01,domestic_league
3219354,GB1,2019,13. Matchday,23/11/19,1:02,domestic_league
3219374,GB1,2019,10. Matchday,26/10/19,1:01,domestic_league
3219376,GB1,2019,11. Matchday,03/11/19,0:02,domestic_league
3219397,GB1,2019,8. Matchday,05/10/19,1:05,domestic_league
3221068,TR1,2019,1. Matchday,18/08/19,1:01,domestic_league
3221089,TR1,2019,2. Matchday,24/08/19,1:02,domestic_league
3221095,TR1,2019,3. Matchday,01/09/19,1:02,domestic_league
3223042,TR1,2019,4. Matchday,15/09/19,0:01,domestic_league
3223052,TR1,2019,5. Matchday,20/09/19,1:00,domestic_league
3223058,TR1,2019,6. Matchday,27/09/19,5:00,domestic_league
3223060,TR1,2019,6. Matchday,29/09/19,3:00,domestic_league
3223136,TR1,2019,14. Matchday,09/12/19,1:00,domestic_league
3223148,TR1,2019,16. Matchday,21/12/19,0:02,domestic_league
3223167,TR1,2019,18. Matchday,18/01/20,0:02,domestic_league
3223168,TR1,2019,18. Matchday,18/01/20,4:01,domestic_league
3223170,TR1,2019,18. Matchday,19/01/20,6:00,domestic_league
3223183,TR1,2019,19. Matchday,26/01/20,0:03,domestic_league
3223208,TR1,2019,22. Matchday,16/02/20,1:00,domestic_league
3223210,TR1,2019,22. Matchday,15/02/20,0:01,domestic_league
3223229,TR1,2019,25. Matchday,09/03/20,1:01,domestic_league
3223258,TR1,2019,28. Matchday,20/06/20,2:01,domestic_league
3223268,TR1,2019,29. Matchday,28/06/20,1:01,domestic_league
3223273,TR1,2019,29. Matchday,28/06/20,2:02,domestic_league
3223292,TR1,2019,32. Matchday,12/07/20,1:02,domestic_league
3223293,TR1,2019,32. Matchday,13/07/20,2:01,domestic_league
3223307,TR1,2019,33. Matchday,18/07/20,2:02,domestic_league
3229195,IT1,2019,3. Matchday,16/09/19,1:02,domestic_league
3229223,IT1,2019,6. Matchday,28/09/19,1:03,domestic_league
3229230,IT1,2019,7. Matchday,05/10/19,1:02,domestic_league
3229233,IT1,2019,7. Matchday,06/10/19,1:01,domestic_league
3229260,IT1,2019,10. Matchday,31/10/19,1:00,domestic_league
3229301,IT1,2019,14. Matchday,01/12/19,2:01,domestic_league
3229349,IT1,2019,19. Matchday,11/01/20,1:01,domestic_league
3229397,IT1,2019,24. Matchday,16/02/20,1:05,domestic_league
3229456,IT1,2019,30. Matchday,05/07/20,0:01,domestic_league
3229463,IT1,2019,30. Matchday,05/07/20,2:01,domestic_league
3229517,IT1,2019,36. Matchday,26/07/20,2:01,domestic_league
3229533,IT1,2019,37. Matchday,28/07/20,2:00,domestic_league
3234746,RU1,2019,7. Matchday,25/08/19,3:00,domestic_league
3234750,RU1,2019,8. Matchday,30/08/19,0:00,domestic_league
3237943,BE1,2019,8. Matchday,21/09/19,3:01,domestic_league
3242071,CIT,2019,Third Round,18/08/19,1:02,domestic_cup
3245522,DFB,2019,Second Round,30/10/19,1:06,domestic_cup
3251808,UKRP,2019,Third Round,25/09/19,1:00,domestic_cup
3252155,CL,2019,Group E,17/09/19,2:00,international_cup
3252195,CL,2019,Group E,23/10/19,1:04,international_cup
3252210,CL,2019,Group A,06/11/19,1:00,international_cup
3252228,CL,2019,Group F,27/11/19,3:01,international_cup
3252431,EL,2019,group I,19/09/19,3:02,international_cup
3252519,EL,2019,Group F,28/11/19,1:02,international_cup
3252538,EL,2019,Group C,12/12/19,3:00,international_cup
3252548,EL,2019,Group H,12/12/19,0:01,international_cup
3260672,CL,2019,Group C,26/11/19,1:01,international_cup
3263163,UKR1,2019,13. Matchday,03/11/19,3:01,domestic_league
3263183,UKR1,2019,16. Matchday,29/11/19,0:02,domestic_league
3264448,UKR1,2019,20. Matchday,28/02/20,3:01,domestic_league
3274427,BE1,2019,19. Matchday,14/12/19,1:00,domestic_league
3280871,RU1,2019,19. Matchday,08/12/19,1:04,domestic_league
3292006,EL,2019,intermediate stage 2nd leg,27/02/20,1:02,international_cup
3292013,EL,2019,intermediate stage 2nd leg,27/02/20,1:01,international_cup
3292285,GR1,2019,18. Matchday,12/01/20,3:00,domestic_league
3298464,RU1,2019,21. Matchday,08/03/20,2:00,domestic_league
3298474,RU1,2019,22. Matchday,15/03/20,2:00,domestic_league
3298481,RU1,2019,23. Matchday,21/06/20,1:00,domestic_league
3302942,BE1,2019,27. Matchday,22/02/20,1:01,domestic_league
3302954,BE1,2019,28. Matchday,01/03/20,1:00,domestic_league
3306912,FAC,2019,Fourth Round,25/01/20,0:01,domestic_cup
3309096,GR1,2019,21. Matchday,27/01/20,1:01,domestic_league
3309706,GR1,2019,22. Matchday,02/02/20,2:01,domestic_league
3309796,GR1,2019,23. Matchday,08/02/20,0:00,domestic_league
3310076,NLP,2019,Quarter-Finals,12/02/20,0:03,domestic_cup
3313671,GRP,2019,Quarter-Finals 2nd leg,12/02/20,3:02,domestic_cup
3316834,DKP,2019,Quarter-Finals,04/03/20,2:00,domestic_cup
3319620,DFB,2019,Quarter-Finals,03/03/20,0:01,domestic_cup
3334633,RU1,2019,24. Matchday,26/06/20,2:01,domestic_league
3334968,UKRP,2019,Semi-Finals,24/06/20,3:04,domestic_cup
3335161,RU1,2019,26. Matchday,04/07/20,0:00,domestic_league
3335185,RU1,2019,29. Matchday,16/07/20,0:01,domestic_league
3335195,RU1,2019,30. Matchday,22/07/20,0:01,domestic_league
3393788,SC1,2020,4. Matchday,16/08/20,0:00,domestic_league
3394599,FR1,2020,4. Matchday,19/09/20,2:01,domestic_league
3394632,FR1,2020,8. Matchday,24/10/20,0:01,domestic_league
3394644,FR1,2020,9. Matchday,01/11/20,0:00,domestic_league
3394651,FR1,2020,9. Matchday,01/11/20,0:01,domestic_league
3394655,FR1,2020,10. Matchday,08/11/20,2:01,domestic_league
3394669,FR1,2020,11. Matchday,17/02/21,3:02,domestic_league
3394673,FR1,2020,11. Matchday,20/11/20,3:02,domestic_league
3394674,FR1,2020,12. Matchday,29/11/20,1:03,domestic_league
3394684,FR1,2020,13. Matchday,06/12/20,1:03,domestic_league
3394742,FR1,2020,18. Matchday,06/01/21,0:00,domestic_league
3394744,FR1,2020,19. Matchday,09/01/21,3:01,domestic_league
3394794,FR1,2020,24. Matchday,07/02/21,1:00,domestic_league
3394820,FR1,2020,26. Matchday,21/02/21,2:01,domestic_league
3394828,SC1,2020,5. Matchday,22/08/20,0:01,domestic_league
3394838,FR1,2020,27. Matchday,26/02/21,1:02,domestic_league
3394856,SC1,2020,8. Matchday,19/09/20,2:01,domestic_league
3394863,FR1,2020,28. Matchday,03/03/21,2:01,domestic_league
3394868,SC1,2020,9. Matchday,27/09/20,3:00,domestic_league
3394874,SC1,2020,10. Matchday,02/10/20,2:01,domestic_league
3394881,SC1,2020,11. Matchday,17/10/20,0:00,domestic_league
3394889,FR1,2020,29. Matchday,14/03/21,1:02,domestic_league
3394901,SC1,2020,12. Matchday,17/02/21,1:01,domestic_league
3394929,FR1,2020,32. Matchday,10/04/21,3:03,domestic_league
3394936,FR1,2020,33. Matchday,18/04/21,2:00,domestic_league
3394941,FR1,2020,33. Matchday,17/04/21,3:02,domestic_league
3395002,FR1,2020,38. Matchday,23/05/21,1:02,domestic_league
3395461,SC1,2020,13. Matchday,24/11/20,2:02,domestic_league
3395494,SC1,2020,19. Matchday,23/12/20,2:00,domestic_league
3395499,SC1,2020,19. Matchday,23/12/20,0:03,domestic_league
3395505,SC1,2020,20. Matchday,26/12/20,0:02,domestic_league
3400463,SC1,2020,22. Matchday,02/01/21,1:01,domestic_league
3400494,SC1,2020,26. Matchday,27/01/21,0:01,domestic_league
3400506,SC1,2020,28. Matchday,06/02/21,2:00,domestic_league
3400527,SC1,2020,31. Matchday,06/03/21,1:00,domestic_league
3400533,SC1,2020,32. Matchday,20/03/21,1:00,domestic_league
3402190,NL1,2020,1. Matchday,12/09/20,2:00,domestic_league
3404447,DFB,2020,First Round,12/09/20,0:03,domestic_cup
3404453,DFB,2020,First Round,12/09/20,0:01,domestic_cup
3406927,RU1,2020,2. Matchday,15/08/20,1:00,domestic_league
3409249,RU1,2020,5. Matchday,26/08/20,1:01,domestic_league
3412897,L1,2020,33. Matchday,15/05/21,4:03,domestic_league
3412901,L1,2020,2. Matchday,26/09/20,1:01,domestic_league
3412904,L1,2020,2. Matchday,27/09/20,1:01,domestic_league
3412919,L1,2020,3. Matchday,04/10/20,4:03,domestic_league
3412931,L1,2020,31. Matchday,24/04/21,0:02,domestic_league
3412962,L1,2020,5. Matchday,25/10/20,1:01,domestic_league
3412996,L1,2020,7. Matchday,07/11/20,2:02,domestic_league
3413030,L1,2020,26. Matchday,20/03/21,5:02,domestic_league
3413105,L1,2020,14. Matchday,02/01/21,0:02,domestic_league
3415267,BE1,2020,4. Matchday,28/08/20,2:02,domestic_league
3415300,BE1,2020,8. Matchday,02/10/20,4:01,domestic_league
3415313,BE1,2020,9. Matchday,18/10/20,2:02,domestic_league
3415317,BE1,2020,10. Matchday,25/11/20,1:02,domestic_league
3415384,BE1,2020,17. Matchday,20/12/20,1:02,domestic_league
3415464,BE1,2020,26. Matchday,15/02/21,4:00,domestic_league
3415494,BE1,2020,29. Matchday,07/03/21,1:01,domestic_league
3415524,BE1,2020,33. Matchday,10/04/21,4:02,domestic_league
3420608,UKR1,2020,7. Matchday,25/10/20,1:01,domestic_league
3420825,GB1,2020,1. Matchday,12/09/20,0:02,domestic_league
3420829,GB1,2020,1. Matchday,20/01/21,2:00,domestic_league
3420840,GB1,2020,2. Matchday,20/09/20,0:02,domestic_league
3420841,GB1,2020,2. Matchday,19/09/20,5:02,domestic_league
3420847,GB1,2020,2. Matchday,21/09/20,1:03,domestic_league
3420923,UKR1,2020,13. Matchday,12/12/20,4:01,domestic_league
3420939,UKR1,2020,15. Matchday,21/02/21,2:02,domestic_league
3420945,UKR1,2020,16. Matchday,27/02/21,2:02,domestic_league
3420954,UKR1,2020,18. Matchday,14/03/21,4:00,domestic_league
3420964,UKR1,2020,19. Matchday,20/03/21,0:02,domestic_league
3421003,UKR1,2020,25. Matchday,06/05/21,0:04,domestic_league
3421013,UKR1,2020,26. Matchday,09/05/21,4:01,domestic_league
3421697,GB1,2020,3. Matchday,28/09/20,3:01,domestic_league
3421733,GB1,2020,7. Matchday,01/11/20,3:04,domestic_league
3421746,GB1,2020,8. Matchday,07/11/20,4:01,domestic_league
3421760,GB1,2020,9. Matchday,22/11/20,0:01,domestic_league
3421810,GB1,2020,14. Matchday,19/12/20,0:01,domestic_league
3421814,GB1,2020,15. Matchday,26/12/20,3:00,domestic_league
3421819,GB1,2020,15. Matchday,26/12/20,2:00,domestic_league
3421847,GB1,2020,18. Matchday,19/01/21,2:00,domestic_league
3425523,UKRS,2020,final decider,25/08/20,1:03,other
3426666,TR1,2020,1. Matchday,12/09/20,5:01,domestic_league
3426673,TR1,2020,2. Matchday,18/09/20,1:01,domestic_league
3426694,TR1,2020,4. Matchday,03/10/20,0:00,domestic_league
3426844,TR1,2020,6. Matchday,23/10/20,0:00,domestic_league
3426870,TR1,2020,9. Matchday,22/11/20,1:00,domestic_league
3426884,TR1,2020,10. Matchday,28/11/20,0:04,domestic_league
3426893,TR1,2020,11. Matchday,05/12/20,1:01,domestic_league
3426909,TR1,2020,12. Matchday,13/12/20,1:02,domestic_league
3426923,TR1,2020,14. Matchday,24/12/20,1:02,domestic_league
3426936,TR1,2020,15. Matchday,26/12/20,0:02,domestic_league
3426969,TR1,2020,18. Matchday,11/01/21,1:02,domestic_league
3426992,TR1,2020,21. Matchday,25/01/21,3:00,domestic_league
3426998,TR1,2020,21. Matchday,23/01/21,1:02,domestic_league
3427009,TR1,2020,22. Matchday,31/01/21,0:01,domestic_league
3427013,TR1,2020,23. Matchday,04/02/21,1:00,domestic_league
3427044,TR1,2020,26. Matchday,20/02/21,3:02,domestic_league
3427048,TR1,2020,26. Matchday,20/02/21,2:03,domestic_league
3427074,TR1,2020,29. Matchday,08/03/21,1:03,domestic_league
3427100,TR1,2020,32. Matchday,04/04/21,1:02,domestic_league
3427144,TR1,2020,36. Matchday,20/04/21,5:03,domestic_league
3427166,TR1,2020,38. Matchday,28/04/21,1:00,domestic_league
3427173,TR1,2020,39. Matchday,03/05/21,1:01,domestic_league
3429690,GB1,2020,20. Matchday,26/01/21,1:02,domestic_league
3429702,GB1,2020,21. Matchday,31/01/21,1:03,domestic_league
3429739,GB1,2020,25. Matchday,21/02/21,3:01,domestic_league
3429775,GB1,2020,29. Matchday,03/03/21,0:00,domestic_league
3429779,GB1,2020,29. Matchday,03/03/21,1:00,domestic_league
3429784,GB1,2020,30. Matchday,04/04/21,3:01,domestic_league
3429787,GB1,2020,30. Matchday,03/04/21,2:01,domestic_league
3429812,GB1,2020,32. Matchday,17/04/21,1:00,domestic_league
3429816,GB1,2020,33. Matchday,25/04/21,0:00,domestic_league
3429827,GB1,2020,34. Matchday,01/05/21,1:02,domestic_league
3429858,GB1,2020,37. Matchday,18/05/21,1:01,domestic_league
3429868,GB1,2020,38. Matchday,23/05/21,2:00,domestic_league
3429872,GB1,2020,38. Matchday,23/05/21,1:02,domestic_league
3431904,ES1,2020,1. Matchday,13/09/20,0:01,domestic_league
3431917,ES1,2020,2. Matchday,19/09/20,1:00,domestic_league
3431935,ES1,2020,4. Matchday,01/10/20,0:03,domestic_league
3431960,PO1,2020,4. Matchday,17/10/20,1:01,domestic_league
3431965,PO1,2020,3. Matchday,04/10/20,1:01,domestic_league
3431979,PO1,2020,1. Matchday,20/09/20,2:00,domestic_league
3431990,PO1,2020,6. Matchday,02/11/20,3:00,domestic_league
3432000,PO1,2020,8. Matchday,27/11/20,2:00,domestic_league
3432076,PO1,2020,34. Matchday,19/05/21,3:00,domestic_league
3432197,PO1,2020,8. Matchday,27/11/20,0:02,domestic_league
3432212,PO1,2020,13. Matchday,10/01/21,3:01,domestic_league
3432250,PO1,2020,25. Matchday,04/04/21,1:02,domestic_league
3433204,IT1,2020,2. Matchday,27/09/20,1:00,domestic_league
3433214,IT1,2020,3. Matchday,03/10/20,0:01,domestic_league
3433251,IT1,2020,7. Matchday,08/11/20,2:02,domestic_league
3433263,IT1,2020,8. Matchday,22/11/20,1:00,domestic_league
3433292,IT1,2020,11. Matchday,13/12/20,2:01,domestic_league
3433324,IT1,2020,14. Matchday,23/12/20,1:02,domestic_league
3433354,IT1,2020,17. Matchday,10/01/21,2:01,domestic_league
3433377,IT1,2020,20. Matchday,31/01/21,0:03,domestic_league
3433453,IT1,2020,27. Matchday,13/03/21,1:01,domestic_league
3433464,IT1,2020,28. Matchday,21/03/21,1:00,domestic_league
3433473,IT1,2020,29. Matchday,03/04/21,3:02,domestic_league
3433530,IT1,2020,35. Matchday,09/05/21,0:03,domestic_league
3433541,IT1,2020,36. Matchday,12/05/21,3:01,domestic_league
3447016,DK1,2020,2. Matchday,20/09/20,1:01,domestic_league
3450460,CLQ,2020,Qualifying Round 2nd leg,29/09/20,3:00,international_cup
3450519,NL1,2020,15. Matchday,09/01/21,1:01,domestic_league
3450539,NL1,2020,6. Matchday,25/10/20,2:02,domestic_league
3450592,NL1,2020,11. Matchday,05/12/20,1:02,domestic_league
3450630,NL1,2020,11. Matchday,05/12/20,3:02,domestic_league
3450633,NL1,2020,6. Matchday,25/10/20,1:01,domestic_league
3450637,NL1,2020,7. Matchday,31/10/20,1:03,domestic_league
3450640,NL1,2020,19. Matchday,26/01/21,2:02,domestic_league
3450668,NL1,2020,18. Matchday,24/01/21,0:01,domestic_league
3450690,NL1,2020,32. Matchday,08/05/21,1:00,domestic_league
3450695,NL1,2020,28. Matchday,03/04/21,3:02,domestic_league
3450708,NL1,2020,29. Matchday,10/04/21,4:00,domestic_league
3450776,NL1,2020,33. Matchday,13/05/21,1:01,domestic_league
3451015,ES1,2020,11. Matchday,30/11/20,0:02,domestic_league
3451064,ES1,2020,16. Matchday,29/12/20,0:00,domestic_league
3451095,ES1,2020,19. Matchday,20/01/21,2:01,domestic_league
3451107,ES1,2020,20. Matchday,24/01/21,3:01,domestic_league
3451111,ES1,2020,21. Matchday,31/01/21,2:04,domestic_league
3451115,ES1,2020,21. Matchday,01/02/21,1:00,domestic_league
3451134,ES1,2020,22. Matchday,07/02/21,2:01,domestic_league
3451160,ES1,2020,24. Matchday,21/02/21,3:02,domestic_league
3451180,ES1,2020,25. Matchday,26/02/21,1:01,domestic_league
3451404,ES1,2020,31. Matchday,22/04/21,2:00,domestic_league
